path,split,true_label,predicted_label,top3,top1_score,top2_score,margin,outcome,collapse_path,latency_ms,any_baseline_correct,baseline_right_hl_wrong,hl_right_all_baselines_wrong
data\phase2\val\orange\n07747607_30.JPEG,val,orange,banana,"[""banana"", ""golden_retriever"", ""teapot""]",0.6469606314169903,0.47270479096790324,0.1742558404490871,miss,orange->banana,110.940600046888,True,True,False
data\phase2\val\orange\n07747607_300.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""teapot"", ""orange""]",0.4629896190546987,0.42361985484743425,0.03936976420726446,top3_rescue,orange->golden_retriever,69.51640010811388,True,True,False
data\phase2\val\orange\n07747607_301.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.6355140662440154,0.5908687595899953,0.04464530665402011,top3_rescue,orange->banana,73.58249998651445,True,True,False
data\phase2\val\orange\n07747607_302.JPEG,val,orange,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.6711537174212424,0.5229978808256253,0.14815583659561715,top3_rescue,orange->banana,79.46679997257888,True,True,False
data\phase2\val\orange\n07747607_303.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""banana"", ""school_bus""]",0.5460256171146394,0.5083262323696499,0.03769938474498946,miss,orange->golden_retriever,76.91649999469519,True,True,False
data\phase2\val\orange\n07747607_304.JPEG,val,orange,orange,"[""orange"", ""banana"", ""golden_retriever""]",0.6262998660729292,0.6202432733719121,0.006056592701017105,correct,orange->orange,86.70120011083782,True,False,False
data\phase2\val\orange\n07747607_305.JPEG,val,orange,banana,"[""banana"", ""orange"", ""teapot""]",0.7084195735694986,0.5080267442921811,0.2003928292773175,top3_rescue,orange->banana,78.10069993138313,False,False,False
data\phase2\val\orange\n07747607_306.JPEG,val,orange,teapot,"[""teapot"", ""golden_retriever"", ""orange""]",0.4517806331447305,0.4416744115230296,0.010106221621700884,top3_rescue,orange->teapot,83.28999998047948,True,True,False
data\phase2\val\orange\n07747607_307.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.552877845196689,0.5207547659686713,0.032123079228017715,top3_rescue,orange->banana,64.60819998756051,True,True,False
data\phase2\val\orange\n07747607_308.JPEG,val,orange,orange,"[""orange"", ""golden_retriever"", ""teapot""]",0.4741299732425168,0.45982681893743416,0.014303154305082666,correct,orange->orange,89.24420014955103,False,False,True
data\phase2\val\orange\n07747607_309.JPEG,val,orange,king_penguin,"[""king_penguin"", ""teapot"", ""golden_retriever""]",0.5670108679991948,0.5542272893706438,0.012783578628550951,miss,orange->king_penguin,71.07049995101988,False,False,False
data\phase2\val\orange\n07747607_31.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""teapot"", ""orange""]",0.5611168030295546,0.5387165862058848,0.022400216823669772,top3_rescue,orange->golden_retriever,73.43049999326468,True,True,False
data\phase2\val\orange\n07747607_310.JPEG,val,orange,school_bus,"[""school_bus"", ""mushroom"", ""brown_bear""]",0.5649715669230826,0.46713727156553475,0.09783429535754784,miss,orange->school_bus,65.8581000752747,False,False,False
data\phase2\val\orange\n07747607_311.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""teapot"", ""orange""]",0.5467261390779412,0.4651078028842026,0.0816183361937386,top3_rescue,orange->golden_retriever,67.77599989436567,True,True,False
data\phase2\val\orange\n07747607_312.JPEG,val,orange,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.573132562674283,0.4946259630336353,0.07850659964064771,top3_rescue,orange->banana,68.7875000294298,True,True,False
data\phase2\val\orange\n07747607_313.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""teapot""]",0.6132125485114419,0.4708857159381884,0.14232683257325351,top3_rescue,orange->golden_retriever,67.3751998692751,True,True,False
data\phase2\val\orange\n07747607_314.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.6923827153807245,0.6165968661591673,0.07578584922155718,top3_rescue,orange->banana,73.9322998560965,True,True,False
data\phase2\val\orange\n07747607_315.JPEG,val,orange,banana,"[""banana"", ""teapot"", ""golden_retriever""]",0.5827631157951874,0.5289249098637439,0.053838205931443506,miss,orange->banana,69.0009999088943,False,False,False
data\phase2\val\orange\n07747607_316.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.6715049940230041,0.6414673676264273,0.03003762639657681,top3_rescue,orange->banana,83.21659988723695,True,True,False
data\phase2\val\orange\n07747607_317.JPEG,val,orange,orange,"[""orange"", ""golden_retriever"", ""banana""]",0.48974367036585437,0.42883619712677873,0.06090747323907564,correct,orange->orange,77.59120012633502,False,False,True
data\phase2\val\orange\n07747607_318.JPEG,val,orange,sports_car,"[""sports_car"", ""golden_retriever"", ""orange""]",0.348744207685845,0.3480254725339673,0.000718735151877703,top3_rescue,orange->sports_car,74.65890003368258,True,True,False
data\phase2\val\orange\n07747607_319.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.6010829461081506,0.5601644486081562,0.04091849749999443,top3_rescue,orange->banana,72.53609993495047,True,True,False
data\phase2\val\orange\n07747607_32.JPEG,val,orange,banana,"[""banana"", ""teapot"", ""golden_retriever""]",0.5561308866986394,0.525687124222732,0.03044376247590741,miss,orange->banana,71.59819989465177,False,False,False
data\phase2\val\orange\n07747607_320.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""banana"", ""orange""]",0.5654846627833323,0.5183459227575574,0.047138740025774895,top3_rescue,orange->golden_retriever,71.64089987054467,True,True,False
data\phase2\val\orange\n07747607_321.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.5723397091658909,0.5673985033505906,0.004941205815300331,top3_rescue,orange->banana,75.1441998872906,True,True,False
data\phase2\val\orange\n07747607_322.JPEG,val,orange,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.6120872826961218,0.49229902909766887,0.11978825359845291,top3_rescue,orange->banana,74.25640011206269,True,True,False
data\phase2\val\orange\n07747607_323.JPEG,val,orange,orange,"[""orange"", ""golden_retriever"", ""banana""]",0.6148808098034926,0.5034408158754203,0.11143999392807225,correct,orange->orange,84.12400004453957,True,False,False
data\phase2\val\orange\n07747607_324.JPEG,val,orange,teapot,"[""teapot"", ""king_penguin"", ""banana""]",0.5174820854101904,0.4573850146221411,0.06009707078804927,miss,orange->teapot,71.08170003630221,True,True,False
data\phase2\val\orange\n07747607_325.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""banana""]",0.5677234110520033,0.5555557178576547,0.012167693194348628,top3_rescue,orange->golden_retriever,74.03250015340745,True,True,False
data\phase2\val\orange\n07747607_326.JPEG,val,orange,orange,"[""orange"", ""golden_retriever"", ""banana""]",0.5539178742391709,0.546721840186819,0.007196034052351918,correct,orange->orange,72.7758000139147,True,False,False
data\phase2\val\orange\n07747607_327.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""banana"", ""orange""]",0.5635388518582789,0.4517260538814413,0.11181279797683757,top3_rescue,orange->golden_retriever,75.0098000280559,True,True,False
data\phase2\val\orange\n07747607_328.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""banana""]",0.5945633204987896,0.4585859988261644,0.13597732167262516,top3_rescue,orange->golden_retriever,90.0095000397414,True,True,False
data\phase2\val\orange\n07747607_329.JPEG,val,orange,orange,"[""orange"", ""banana"", ""golden_retriever""]",0.5786276082298634,0.5767942352726968,0.001833372957166568,correct,orange->orange,77.42920005694032,True,False,False
data\phase2\val\orange\n07747607_33.JPEG,val,orange,orange,"[""orange"", ""banana"", ""golden_retriever""]",0.5957716863818809,0.5444673226601046,0.05130436372177638,correct,orange->orange,70.6855000462383,True,False,False
data\phase2\val\orange\n07747607_330.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.5964903569569182,0.5716609391131342,0.024829417843784007,top3_rescue,orange->banana,76.79739990271628,True,True,False
data\phase2\val\orange\n07747607_331.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""teapot"", ""king_penguin""]",0.5662897135248088,0.49699742078829845,0.06929229273651039,miss,orange->golden_retriever,69.63599985465407,False,False,False
data\phase2\val\orange\n07747607_332.JPEG,val,orange,banana,"[""banana"", ""golden_retriever"", ""teapot""]",0.5653634762522683,0.5594159022544554,0.005947573997812983,miss,orange->banana,80.97980008460581,True,True,False
data\phase2\val\orange\n07747607_333.JPEG,val,orange,teapot,"[""teapot"", ""golden_retriever"", ""orange""]",0.5064609110395097,0.45486925616785573,0.051591654871654014,top3_rescue,orange->teapot,77.52400008030236,True,True,False
data\phase2\val\orange\n07747607_334.JPEG,val,orange,orange,"[""orange"", ""banana"", ""teapot""]",0.5794510147752763,0.5396683506950604,0.03978266408021591,correct,orange->orange,65.94290002249181,True,False,False
data\phase2\val\orange\n07747607_335.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""teapot"", ""banana""]",0.47515196931634157,0.4261740562933777,0.04897791302296389,miss,orange->golden_retriever,75.08019986562431,True,True,False
data\phase2\val\orange\n07747607_336.JPEG,val,orange,school_bus,"[""school_bus"", ""banana"", ""golden_retriever""]",0.5517804047562633,0.5036905131107495,0.048089891645513805,miss,orange->school_bus,76.35260000824928,False,False,False
data\phase2\val\orange\n07747607_337.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""banana""]",0.5404576815102371,0.5319133587444053,0.008544322765831835,top3_rescue,orange->golden_retriever,76.63489994592965,True,True,False
data\phase2\val\orange\n07747607_338.JPEG,val,orange,banana,"[""banana"", ""teapot"", ""golden_retriever""]",0.6101057591926372,0.46220886206847794,0.14789689712415927,miss,orange->banana,75.01789997331798,False,False,False
data\phase2\val\orange\n07747607_339.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.6395471247177063,0.5993959546385037,0.04015117007920255,top3_rescue,orange->banana,75.2216000109911,True,True,False
data\phase2\val\orange\n07747607_34.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.5825589130621885,0.5028884213797846,0.07967049168240392,top3_rescue,orange->banana,79.43059992976487,True,True,False
data\phase2\val\orange\n07747607_340.JPEG,val,orange,orange,"[""orange"", ""banana"", ""golden_retriever""]",0.6286060782870331,0.5659001387352545,0.06270593955177861,correct,orange->orange,80.65829984843731,True,False,False
data\phase2\val\orange\n07747607_341.JPEG,val,orange,banana,"[""banana"", ""golden_retriever"", ""teapot""]",0.6975754671472277,0.5229265537366359,0.17464891341059186,miss,orange->banana,77.45039998553693,True,True,False
data\phase2\val\orange\n07747607_342.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.5937703409627466,0.5858981432232676,0.007872197739479003,top3_rescue,orange->banana,74.50479990802705,True,True,False
data\phase2\val\orange\n07747607_343.JPEG,val,orange,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.5718254633490125,0.4967960197716165,0.075029443577396,top3_rescue,orange->banana,79.51679988764226,True,True,False
data\phase2\val\orange\n07747607_344.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.6338190773946047,0.48713773117229936,0.1466813462223054,top3_rescue,orange->banana,86.79650002159178,False,False,False
data\phase2\val\orange\n07747607_345.JPEG,val,orange,orange,"[""orange"", ""banana"", ""teapot""]",0.5534001989605267,0.5503108056089682,0.003089393351558556,correct,orange->orange,75.1937001477927,True,False,False
data\phase2\val\orange\n07747607_346.JPEG,val,orange,orange,"[""orange"", ""teapot"", ""golden_retriever""]",0.4739309529263402,0.44489656108412684,0.029034391842213347,correct,orange->orange,69.39969980157912,True,False,False
data\phase2\val\orange\n07747607_347.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""banana"", ""orange""]",0.5283147737271852,0.45894514536697983,0.06936962836020533,top3_rescue,orange->golden_retriever,78.85139994323254,True,True,False
data\phase2\val\orange\n07747607_348.JPEG,val,orange,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.5916468708290317,0.5504064320338998,0.04124043879513184,top3_rescue,orange->banana,85.3679000865668,True,True,False
data\phase2\val\orange\n07747607_349.JPEG,val,orange,banana,"[""banana"", ""orange"", ""teapot""]",0.5130394036274141,0.3825514881813379,0.13048791544607619,top3_rescue,orange->banana,74.35170002281666,False,False,False
data\phase2\val\orange\n07747607_35.JPEG,val,orange,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.5944340715019212,0.5856304298654061,0.008803641636515036,top3_rescue,orange->banana,80.77830006368458,True,True,False
data\phase2\val\orange\n07747607_350.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""banana"", ""orange""]",0.5585237515599484,0.5242499393896374,0.034273812170311,top3_rescue,orange->golden_retriever,74.79370012879372,True,True,False
data\phase2\val\orange\n07747607_351.JPEG,val,orange,orange,"[""orange"", ""banana"", ""golden_retriever""]",0.6282642323988039,0.5964227586875102,0.031841473711293755,correct,orange->orange,79.79500014334917,True,False,False
data\phase2\val\orange\n07747607_352.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.6576015835803961,0.5216020988557869,0.1359994847246092,top3_rescue,orange->banana,66.56889989972115,True,True,False
data\phase2\val\orange\n07747607_353.JPEG,val,orange,teapot,"[""teapot"", ""golden_retriever"", ""orange""]",0.5454108529872836,0.532554661819105,0.012856191168178599,top3_rescue,orange->teapot,67.40540009923279,True,True,False
data\phase2\val\orange\n07747607_354.JPEG,val,orange,banana,"[""banana"", ""golden_retriever"", ""teapot""]",0.5130240362594112,0.5123978577307444,0.0006261785286667543,miss,orange->banana,75.10749995708466,False,False,False
data\phase2\val\orange\n07747607_355.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""banana""]",0.5365022926370223,0.47726321965910046,0.05923907297792186,top3_rescue,orange->golden_retriever,79.97409999370575,True,True,False
data\phase2\val\orange\n07747607_356.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""teapot"", ""banana""]",0.5601474133569676,0.480561033465295,0.07958637989167261,miss,orange->golden_retriever,84.48119997046888,False,False,False
data\phase2\val\orange\n07747607_357.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""jellyfish"", ""orange""]",0.4446151111477595,0.43797255371791577,0.0066425574298437096,top3_rescue,orange->golden_retriever,77.37630000337958,False,False,False
data\phase2\val\orange\n07747607_358.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.7189449847412921,0.6062886161953489,0.11265636854594319,top3_rescue,orange->banana,75.76919998973608,True,True,False
data\phase2\val\orange\n07747607_359.JPEG,val,orange,teapot,"[""teapot"", ""golden_retriever"", ""orange""]",0.5913246667772492,0.5277824588709836,0.06354220790626552,top3_rescue,orange->teapot,69.753099931404,True,True,False
data\phase2\val\orange\n07747607_36.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.5488124894724773,0.5227077993838755,0.026104690088601834,top3_rescue,orange->banana,72.86140020005405,True,True,False
data\phase2\val\orange\n07747607_360.JPEG,val,orange,banana,"[""banana"", ""orange"", ""teapot""]",0.6708866075985953,0.6430158214373328,0.027870786161262484,top3_rescue,orange->banana,66.19449984282255,True,True,False
data\phase2\val\orange\n07747607_361.JPEG,val,orange,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.5787440697104503,0.5711390774118258,0.007604992298624547,top3_rescue,orange->banana,74.0375998429954,True,True,False
data\phase2\val\orange\n07747607_362.JPEG,val,orange,orange,"[""orange"", ""golden_retriever"", ""banana""]",0.5908241171202552,0.5814074560471585,0.009416661073096688,correct,orange->orange,68.46860004588962,True,False,False
data\phase2\val\orange\n07747607_363.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""teapot""]",0.5679479754969652,0.4745665873952241,0.09338138810174107,top3_rescue,orange->golden_retriever,78.28519982285798,True,True,False
data\phase2\val\orange\n07747607_364.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""banana""]",0.5640569300250707,0.48269767819540543,0.0813592518296653,top3_rescue,orange->golden_retriever,75.26850001886487,True,True,False
data\phase2\val\orange\n07747607_365.JPEG,val,orange,banana,"[""banana"", ""mushroom"", ""school_bus""]",0.5370165454242738,0.4854808026992686,0.05153574272500522,miss,orange->banana,90.08850017562509,False,False,False
data\phase2\val\orange\n07747607_366.JPEG,val,orange,banana,"[""banana"", ""mushroom"", ""school_bus""]",0.5703920824443818,0.5137051329286377,0.056686949515744045,miss,orange->banana,78.42649985104799,False,False,False
data\phase2\val\orange\n07747607_367.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""teapot""]",0.5894672700274605,0.572142451397981,0.017324818629479433,top3_rescue,orange->golden_retriever,66.18459988385439,True,True,False
data\phase2\val\orange\n07747607_368.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.6351729332632089,0.5700142871833628,0.06515864607984612,top3_rescue,orange->banana,70.01619995571673,True,True,False
data\phase2\val\orange\n07747607_369.JPEG,val,orange,orange,"[""orange"", ""golden_retriever"", ""teapot""]",0.5039139985577709,0.49665940717354845,0.007254591384222409,correct,orange->orange,70.76300005428493,True,False,False
data\phase2\val\orange\n07747607_37.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""banana""]",0.5645310266629077,0.5529964174573551,0.011534609205552604,top3_rescue,orange->golden_retriever,73.26620002277195,True,True,False
data\phase2\val\orange\n07747607_370.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.6588377207740983,0.5926020668554587,0.06623565391863961,top3_rescue,orange->banana,73.66920006461442,True,True,False
data\phase2\val\orange\n07747607_371.JPEG,val,orange,orange,"[""orange"", ""banana"", ""golden_retriever""]",0.6383209021012742,0.6302825746112456,0.00803832749002864,correct,orange->orange,75.8052000310272,True,False,False
data\phase2\val\orange\n07747607_372.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.5568840982836143,0.554463039460165,0.00242105882344934,top3_rescue,orange->banana,80.37149999290705,True,True,False
data\phase2\val\orange\n07747607_373.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.701401145591311,0.5260114677416492,0.17538967784966175,top3_rescue,orange->banana,72.4176000803709,True,True,False
data\phase2\val\orange\n07747607_374.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""teapot""]",0.5778136469354833,0.5328650897497824,0.0449485571857009,top3_rescue,orange->golden_retriever,69.63500007987022,True,True,False
data\phase2\val\orange\n07747607_375.JPEG,val,orange,teapot,"[""teapot"", ""golden_retriever"", ""sports_car""]",0.6087280347287406,0.573059073155592,0.03566896157314858,miss,orange->teapot,62.555700074881315,True,True,False
data\phase2\val\orange\n07747607_376.JPEG,val,orange,orange,"[""orange"", ""banana"", ""golden_retriever""]",0.5588090083025711,0.5044785731509323,0.05433043515163882,correct,orange->orange,76.1597000528127,True,False,False
data\phase2\val\orange\n07747607_377.JPEG,val,orange,banana,"[""banana"", ""orange"", ""teapot""]",0.6552119823067133,0.6207497937783614,0.03446218852835192,top3_rescue,orange->banana,75.89430012740195,True,True,False
data\phase2\val\orange\n07747607_378.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.618825440804836,0.5647129624608134,0.05411247834402266,top3_rescue,orange->banana,78.17799993790686,True,True,False
data\phase2\val\orange\n07747607_379.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.677934819925533,0.5776938673948442,0.10024095253068876,top3_rescue,orange->banana,74.17649985291064,True,True,False
data\phase2\val\orange\n07747607_38.JPEG,val,orange,banana,"[""banana"", ""teapot"", ""golden_retriever""]",0.6706280507566387,0.4767256011640187,0.19390244959261999,miss,orange->banana,80.0626000855118,False,False,False
data\phase2\val\orange\n07747607_380.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.6517160571444962,0.6089948297769531,0.042721227367543135,top3_rescue,orange->banana,76.51130016893148,True,True,False
data\phase2\val\orange\n07747607_381.JPEG,val,orange,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.6185249586230372,0.5407805774001642,0.07774438122287308,top3_rescue,orange->banana,78.82679998874664,True,True,False
data\phase2\val\orange\n07747607_382.JPEG,val,orange,banana,"[""banana"", ""teapot"", ""golden_retriever""]",0.6204568182500344,0.46438796594203957,0.15606885230799483,miss,orange->banana,77.38690008409321,False,False,False
data\phase2\val\orange\n07747607_383.JPEG,val,orange,teapot,"[""teapot"", ""banana"", ""king_penguin""]",0.5188730061587312,0.4892155008431661,0.029657505315565102,miss,orange->teapot,78.78419989719987,False,False,False
data\phase2\val\orange\n07747607_384.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.6110328636142659,0.5630461047431721,0.047986758871093826,top3_rescue,orange->banana,110.21259985864162,True,True,False
data\phase2\val\orange\n07747607_385.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""teapot"", ""banana""]",0.5681642990409225,0.5137748843420894,0.05438941469883307,miss,orange->golden_retriever,73.59779998660088,True,True,False
data\phase2\val\orange\n07747607_386.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.7472531116535521,0.6301525146818251,0.11710059697172703,top3_rescue,orange->banana,76.93649991415441,True,True,False
data\phase2\val\orange\n07747607_387.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.644410427211983,0.6175970868130226,0.02681334039896044,top3_rescue,orange->banana,76.5955001115799,True,True,False
data\phase2\val\orange\n07747607_388.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""banana""]",0.5617700253554221,0.4998269005524898,0.06194312480293229,top3_rescue,orange->golden_retriever,72.30240013450384,True,True,False
data\phase2\val\orange\n07747607_389.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""teapot"", ""brown_bear""]",0.5777451822825128,0.42254064979393163,0.15520453248858118,miss,orange->golden_retriever,71.43240002915263,True,True,False
data\phase2\val\orange\n07747607_39.JPEG,val,orange,banana,"[""banana"", ""school_bus"", ""mushroom""]",0.6223647675116788,0.5733625507734685,0.04900221673821026,miss,orange->banana,68.96730000153184,True,True,False
data\phase2\val\orange\n07747607_390.JPEG,val,orange,banana,"[""banana"", ""teapot"", ""golden_retriever""]",0.5432698113700589,0.539976499036506,0.0032933123335529,miss,orange->banana,66.81689992547035,True,True,False
data\phase2\val\orange\n07747607_391.JPEG,val,orange,orange,"[""orange"", ""banana"", ""golden_retriever""]",0.6214296405681932,0.5487203793590094,0.07270926120918375,correct,orange->orange,75.91700018383563,True,False,False
data\phase2\val\orange\n07747607_392.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""teapot"", ""orange""]",0.5511104548734451,0.483748250570405,0.06736220430304013,top3_rescue,orange->golden_retriever,71.92300003953278,True,True,False
data\phase2\val\orange\n07747607_393.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""banana""]",0.5847328266259813,0.5825351019319297,0.0021977246940515505,top3_rescue,orange->golden_retriever,77.5944001507014,True,True,False
data\phase2\val\orange\n07747607_394.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""teapot"", ""orange""]",0.5595658264567305,0.5174211659573459,0.04214466049938459,top3_rescue,orange->golden_retriever,78.14770005643368,True,True,False
data\phase2\val\orange\n07747607_395.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.659094556462743,0.6363139941546307,0.022780562308112207,top3_rescue,orange->banana,77.95800012536347,True,True,False
data\phase2\val\orange\n07747607_396.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.6587397989362679,0.6462340010327506,0.012505797903517246,top3_rescue,orange->banana,71.67949993163347,True,True,False
data\phase2\val\orange\n07747607_397.JPEG,val,orange,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.615561294515912,0.5042996294326875,0.11126166508322455,top3_rescue,orange->banana,79.20880010351539,True,True,False
data\phase2\val\orange\n07747607_398.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""teapot"", ""king_penguin""]",0.5708970570755258,0.40687910556528506,0.1640179515102408,miss,orange->golden_retriever,75.68829995580018,True,True,False
data\phase2\val\orange\n07747607_399.JPEG,val,orange,orange,"[""orange"", ""golden_retriever"", ""banana""]",0.5817710246077381,0.5509573883056621,0.03081363630207601,correct,orange->orange,75.92070009559393,True,False,False
data\phase2\val\orange\n07747607_4.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""banana""]",0.5522918872076084,0.5482309039145641,0.0040609832930442735,top3_rescue,orange->golden_retriever,72.84600008279085,True,True,False
data\phase2\val\orange\n07747607_40.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""teapot""]",0.5895186343532637,0.5851988743371462,0.0043197600161174465,top3_rescue,orange->golden_retriever,72.1694000530988,True,True,False
data\phase2\val\orange\n07747607_400.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""teapot""]",0.5687449024153849,0.49807013410335316,0.07067476831203173,top3_rescue,orange->golden_retriever,76.50540000759065,True,True,False
data\phase2\val\orange\n07747607_401.JPEG,val,orange,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.6111849968000503,0.553743864675798,0.05744113212425239,top3_rescue,orange->banana,67.60399998165667,True,True,False
data\phase2\val\orange\n07747607_402.JPEG,val,orange,banana,"[""banana"", ""teapot"", ""orange""]",0.5717399344146714,0.5237925054676045,0.04794742894706694,top3_rescue,orange->banana,69.5857999380678,False,False,False
data\phase2\val\orange\n07747607_403.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""teapot"", ""king_penguin""]",0.5507937404445487,0.43354588092493995,0.1172478595196087,miss,orange->golden_retriever,69.60229994729161,False,False,False
data\phase2\val\orange\n07747607_404.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.680079487139041,0.5697991826454277,0.11028030449361326,top3_rescue,orange->banana,77.98819988965988,False,False,False
data\phase2\val\orange\n07747607_405.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""banana"", ""teapot""]",0.5155725554551948,0.49966979803907086,0.015902757416123903,miss,orange->golden_retriever,78.8577999919653,True,True,False
data\phase2\val\orange\n07747607_406.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""teapot"", ""orange""]",0.6350474436706801,0.4346857294171287,0.20036171425355143,top3_rescue,orange->golden_retriever,76.83419995009899,True,True,False
data\phase2\val\orange\n07747607_407.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""teapot"", ""orange""]",0.4989942967372606,0.4270090967403685,0.07198519999689207,top3_rescue,orange->golden_retriever,76.34329982101917,False,False,False
data\phase2\val\orange\n07747607_408.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.696349803444467,0.6259605197741742,0.07038928367029273,top3_rescue,orange->banana,80.34959994256496,True,True,False
data\phase2\val\orange\n07747607_409.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""orange"", ""teapot""]",0.5965273040374286,0.5490180144027388,0.04750928963468981,top3_rescue,orange->golden_retriever,70.69720001891255,True,True,False
data\phase2\val\orange\n07747607_41.JPEG,val,orange,school_bus,"[""school_bus"", ""banana"", ""mushroom""]",0.5915685024669489,0.5494385809131264,0.04212992155382256,miss,orange->school_bus,80.33000002615154,True,True,False
data\phase2\val\orange\n07747607_410.JPEG,val,orange,banana,"[""banana"", ""orange"", ""golden_retriever""]",0.6336798158013089,0.602593913480325,0.03108590232098396,top3_rescue,orange->banana,87.94730016961694,True,True,False
data\phase2\val\orange\n07747607_411.JPEG,val,orange,golden_retriever,"[""golden_retriever"", ""banana"", ""orange""]",0.5767658171827557,0.5338268222557138,0.042938994927041896,top3_rescue,orange->golden_retriever,84.73840006627142,True,True,False
data\phase2\val\orange\n07747607_412.JPEG,val,orange,banana,"[""banana"", ""golden_retriever"", ""school_bus""]",0.5598410766714245,0.477864028628695,0.08197704804272948,miss,orange->banana,83.33579986356199,False,False,False
